Date,Open,High,Low,Close,Volume
2023-02-15,175.45743718469245,177.2177841786571,174.37338795007085,176.1934051513672,25308900
2023-02-16,171.80745167607762,174.89054370979864,170.85268289401424,171.4991455078125,25827500
2023-02-17,169.29126193350072,172.23510334549107,168.7740948622728,171.93675231933594,24171300
2023-02-21,173.3589418921432,177.19788188919435,170.94220753967159,171.14111328125,34592600
2023-02-22,170.1366405338303,171.81740705914402,168.76416502889262,170.1863555908203,22433200
2023-02-23,171.06154328235866,172.74232482757904,168.45584323504272,171.101318359375,20017800
2023-02-24,167.7198753990857,169.7885284422366,166.74522666859846,169.4603271484375,19791300
2023-02-27,170.94220388770515,172.17542856446622,168.13758291210016,168.61495971679688,19277000
2023-02-28,170.9620973312377,176.58127970135408,170.93226222706042,173.9855194091797,46051100
2023-03-01,173.63741519667778,176.87963801065584,172.10582427375442,172.4738006591797,30998400
2023-03-02,171.43948024163652,174.05512034728562,170.49465140776238,173.57774353027344,17352000
2023-03-03,177.94379309290335,185.60177810182455,176.08400085266786,184.2392578125,45877700
2023-03-06,186.97425118459867,188.62519768293163,183.6325831095972,183.8911590576172,33209400
2023-03-07,187.9687723674908,189.32135250054276,183.0059934962893,183.50326538085938,36701500
2023-03-08,181.87222158320134,184.2491806808341,180.35057076874162,183.9607696533203,19432400
2023-03-09,185.33326293603938,187.8991728588088,179.3162692701931,180.6986846923828,26582800
2023-03-10,180.0223637624534,183.76185807944904,177.82443051174022,178.53054809570312,25665000
2023-03-13,176.9890479208417,182.7772858153449,173.86618052659927,179.91299438476562,24728000
2023-03-14,186.5565306660496,193.25976144332236,185.54209172545166,192.96139526367188,41642600
2023-03-15,191.89722250808293,196.70087086645518,189.79873449035347,196.67103576660156,42123600
2023-03-16,197.1782536275258,204.63733232812294,195.0200953445505,203.81185913085938,50447100
2023-03-17,199.4657136698237,200.79839879699728,194.36369882371298,194.542724609375,50141100
2023-03-20,197.3970554366987,198.27225886463287,192.58346693412977,196.730712890625,25186300
2023-03-21,202.09134119504603,202.4394376711692,196.86998510642246,201.05702209472656,31827000
2023-03-22,201.3951436866139,206.23856771811555,198.5805825735342,198.71981811523438,28477800
2023-03-23,201.73327493146311,206.7457845341352,201.04703723313602,203.16542053222656,27389700
2023-03-24,204.06051305816604,206.44742755788178,202.43941679717094,204.885986328125,27716400
2023-03-27,203.69254442589096,204.73681861082818,200.26137082584262,201.73329162597656,18527200
2023-03-28,199.05794546389205,199.9331489078724,196.82022180187988,199.58505249023438,19127300
2023-03-29,202.44932664145622,204.59754481880833,201.43488775067325,204.2295684814453,18851100
2023-03-30,202.27035143566698,206.9546448962094,201.71340925718124,206.7060089111328,22608300
2023-03-31,206.10926229379334,211.01235593684285,205.6418254943888,210.7836151123047,25440300
2023-04-03,207.70055414189446,212.3251925983736,207.0640466231652,211.90748596191406,17924600
2023-04-04,212.22570157584107,215.06015748541532,211.38033327283568,213.54844665527344,21026400
2023-04-05,212.98157176999456,214.0159059323329,208.79455041675462,210.32614135742188,19396600
2023-04-06,208.10831238574445,215.7563574530004,207.51157997177177,214.9209442138672,26104400
2023-04-10,213.53851776971777,214.48333139679633,209.51061212213557,213.5782928466797,16106100
2023-04-11,214.30432384113453,214.8413860667819,212.24562577758277,212.6832275390625,16710100
2023-04-12,213.66779538735565,215.6568830714879,211.42013176747872,212.83238220214844,18972200
2023-04-13,214.55293285334113,219.9433585068772,214.51315777799613,219.14773559570312,23310400
2023-04-14,216.69122072239043,220.89813699423433,216.3630194280572,220.28152465820312,21591200
2023-04-17,218.59078151388718,219.77429109856504,215.9453064619693,217.66586303710938,15481900
2023-04-18,218.71015482172072,219.23726187981273,215.0303453909805,216.701171875,12281000
2023-04-19,212.30528840857968,216.14422848517958,211.76822620210035,214.5231170654297,15898100
2023-04-20,212.31523744656553,215.56740040072313,211.60911974286117,211.90748596191406,16475400
2023-04-21,209.0630540342404,212.2455910854398,208.43648659857809,211.72842407226562,17717200
2023-04-24,212.5141259775595,212.75282196856398,209.56034465738014,211.6289825439453,15750900
2023-04-25,209.6697345485692,210.10732108010862,205.9998654398779,206.41757202148438,19198200
2023-04-26,211.3405688220229,212.94178503282527,207.74032492932005,208.25747680664062,41992700
2023-04-27,238.58113755307662,240.37131962310883,235.47816541537793,237.25839233398438,71196500
2023-04-28,237.70592385112954,239.11817431920107,234.46371631250344,239.0087890625,39554000
2023-05-01,237.31804717279988,242.66869790909783,235.16984400340442,241.85316467285156,29143900
2023-05-02,241.85316716182606,243.58367893119586,237.6860411604922,237.93467712402344,24350100
2023-05-03,238.16341424782843,240.43097298583405,231.48007843827457,235.73672485351562,34463900
2023-05-04,234.7720302102492,236.90035354564088,231.65910295232408,232.2458953857422,17889400
2023-05-05,230.9728712064309,233.39954547419643,228.59591199117216,231.50991821289062,27000500
2023-05-08,230.15734118338585,234.33442241333236,229.01362180007337,231.99725341796875,16400500
2023-05-09,230.19712771369012,234.5930097385653,229.81919619203094,232.09669494628906,16865600
2023-05-10,234.88142551072102,235.45826278020138,229.46116441846968,231.80828857421875,19119000
2023-05-11,231.77845374994178,236.9103038013753,231.03254584161255,234.5034942626953,20449000
2023-05-12,235.4483077625113,235.66710861542305,230.18716249322537,232.53428649902344,16161400
2023-05-15,235.62732991654622,238.94910277282918,234.04600881841293,237.55674743652344,20653200
2023-05-16,234.50348596887454,238.33248583308955,234.23497005775818,237.5169677734375,18163800
2023-05-17,237.14898071282627,242.50957151868542,236.84067454388165,241.1669464111328,21193100
2023-05-18,239.98346692787442,245.74186993128103,239.87406648236058,245.50318908691406,22943300
2023-05-19,246.1197760388174,247.33312079060713,242.08193030030273,244.2997589111328,21733600
2023-05-22,244.0710225300411,252.18650440910116,243.78259630028157,246.96514892578125,27738500
2023-05-23,245.46336322942358,250.23717670639286,245.30423257256652,245.3937530517578,17748100
2023-05-24,243.94171552060706,248.22819710722442,243.61351422741944,247.85028076171875,17724300
2023-05-25,252.01739690794633,254.22528539354204,247.81048081535317,251.311279296875,22371400
2023-05-26,251.54997986887253,260.8788064523849,251.33119417364716,260.61029052734375,25727200
2023-05-30,263.8027930176448,267.1842365092019,259.86440732047,261.0876770019531,23816500
2023-05-31,258.58135686325596,263.55407526447243,257.03982629930465,263.2756042480469,25473700
2023-06-01,264.4492380260928,272.5050503286509,264.4393132250298,271.12261962890625,25609500
2023-06-02,271.1723650385155,273.8476907709228,269.6407588120904,271.12261962890625,19416900
2023-06-05,268.82522212489766,274.06648825538645,268.0892693017015,269.9093017578125,20742900
2023-06-06,268.666083030455,275.0609925308667,268.218526169483,269.6407165527344,19419000
2023-06-07,270.1877501033187,272.7536599675027,261.36612036443853,262.1617736816406,26163600
2023-06-08,259.19802820057976,266.18967065313564,257.4675315146464,263.13641357421875,20899400
2023-06-09,261.047900340225,266.48805682359773,260.2721572928278,263.5044250488281,16949800
2023-06-12,265.7122711250525,270.2672682155778,263.8822838879933,269.5710754394531,15442500
2023-06-13,273.3802654500972,274.21567878591827,267.6218470680694,269.8396911621094,16164000
2023-06-14,270.4065862996713,273.4896484595287,266.856056888523,271.8586120605469,19175100
2023-06-15,270.81426561036983,282.44048510384937,269.9390925580005,280.2922668457031,25973500
2023-06-16,283.19633597920375,286.27942770889223,278.60154865899545,279.466796875,43127700
2023-06-20,277.2092344019423,283.2460928566601,274.712919480531,282.7786560058594,20701600
2023-06-21,281.9830045331958,282.45044133677476,276.8411996938274,280.10333251953125,20556200
2023-06-22,277.5573105084998,283.70361514860275,276.274370673644,283.32568359375,17563100
2023-06-23,279.9740551161299,288.0895367536933,277.4280252319222,287.1546630859375,51092000
2023-06-26,287.1248169027786,288.208866039282,276.08537427952666,276.95062255859375,24232700
2023-06-27,280.4713460814518,287.77129495501146,279.11875054121896,285.48382568359375,26108300
2023-06-28,283.26602258979227,287.97019617260185,282.5101594555254,283.73345947265625,16722100
2023-06-29,282.9477234307208,285.00643647069484,279.1585138156744,279.9939270019531,15395700
2023-06-30,283.2063567303081,287.4729286010461,282.86821541532885,285.41424560546875,19694900
2023-07-03,285.1357550736224,287.82100545704844,283.29584274450883,284.4594421386719,8629300
2023-07-05,286.0805492186769,296.49342515503747,284.7975790783721,292.7638854980469,33865500
2023-07-06,294.27559590231954,296.4934092748716,289.72056804861535,290.3968505859375,47600500
2023-07-07,290.58584619586304,294.58393232939386,287.0850623921171,288.9448547363281,25586000
2023-07-10,293.9374317442218,296.5033719525364,285.4838087598891,292.495361328125,37058300
2023-07-11,292.2964438482307,298.5421782772223,290.3073560638248,296.6625061035156,27585900
2023-07-12,300.1036069767205,307.7616067682528,298.4626156931264,307.6521911621094,36677100
2023-07-13,311.90882739296603,314.51452734035587,308.5970098329868,311.6999816894531,30281000
2023-07-14,310.0888348080546,313.16197165566984,305.6829824954282,307.18475341796875,23054100
2023-07-17,305.8620197562618,310.00925055489523,303.0474437043856,308.9252014160156,25323100
2023-07-18,309.1838431451767,312.4857365048318,305.9416199973525,310.3474426269531,20731900
2023-07-19,311.322075887528,316.94124285384027,308.82576098550715,314.28582763671875,21763700
2023-07-20,311.7895184341734,313.8183965261121,300.5710642480967,300.8694152832031,23836900
2023-07-21,302.9082245396203,303.7933527743912,289.61117825909304,292.65447998046875,42139300
2023-07-24,294.1661512015984,295.8966476262616,286.72695297360843,290.0188903808594,24915700
2023-07-25,293.5794151043582,296.672432052573,290.2675669338975,292.86334228515625,19585600
2023-07-26,299.54664837594356,300.1234704232126,290.30732801186014,296.9409484863281,47256900
2023-07-27,323.34608314579253,323.57483915165705,308.14945473179023,310.0092468261719,64229200
2023-07-28,315.151049194325,324.4202048414684,312.5353941027042,323.7041320800781,39220300
2023-07-31,321.9239191723793,323.88317188009285,315.8571952791239,316.8616943359375,25799600
2023-08-01,315.8074743685142,322.3714700927669,312.9431831178533,320.9492492675781,22817900
2023-08-02,316.26496221591543,316.65284890790207,308.9550584341069,312.5950927734375,20461100
2023-08-03,308.23897840067116,314.2261520015357,308.23897840067116,311.481201171875,15180200
2023-08-04,313.24156966300563,316.6727586025733,308.5075608629254,309.03466796875,17612800
2023-08-07,311.52100676772005,315.3400518247285,308.7661006512084,314.83282470703125,16236500
2023-08-08,312.68461132972385,316.15559034862434,308.418009292474,310.9342346191406,15183500
2023-08-09,311.1728726416922,311.91878050042124,301.1975994249986,303.5447082519531,19955800
2023-08-10,306.25984707130925,310.6358341050445,302.2120461658991,304.07183837890625,14358900
2023-08-11,300.91915070695234,303.0574139904705,298.72118686732165,299.9942321777344,14046300
2023-08-14,299.3378137903468,304.539258612385,296.6226981998028,304.5193786621094,15641900
2023-08-15,304.46969275690145,305.55374199654375,298.3930135728576,300.30255126953125,11623600
2023-08-16,298.56205299886796,299.4372260248089,292.67434050421855,292.6842956542969,18547700
2023-08-17,291.45107628668796,294.434707971661,283.39529501811757,283.5345153808594,23950100
2023-08-18,277.507582859326,284.1312488672527,272.88295980026686,281.7045593261719,35347900
2023-08-21,281.9034779383704,288.9150002268554,280.3122016431546,288.3182678222656,20181500
2023-08-22,290.9537656512869,291.3018620384618,285.1854239677795,286.0307922363281,12980200
2023-08-23,286.925910341543,295.77734483299173,286.10045227284775,292.63458251953125,18287000
2023-08-24,296.8713458193419,297.82609943825014,285.0760700648493,285.1854553222656,18360900
2023-08-25,284.56885879017057,286.81653777833526,274.52395905367376,283.9422912597656,23701400
2023-08-28,286.4286212943843,289.85980962740086,284.24061274129133,288.6763000488281,14239300
2023-08-29,287.00547372653244,297.5178103421579,286.6076622250773,296.3641357421875,20844500
2023-08-30,295.5486424844151,296.6625268654663,291.8290274285303,293.48992919921875,17717000
2023-08-31,294.18606858959254,299.45716938261864,294.04684822846366,294.2756042480469,17229900
2023-09-01,297.736616138126,300.09368043302663,292.8633568749001,294.762939453125,12842300
2023-09-05,295.3994322088871,299.74561475213886,293.89769148766004,298.5123596191406,14956000
2023-09-06,300.06380866941623,301.6451297075991,294.04683067406876,297.5376892089844,15418100
2023-09-07,296.3740780329135,305.3746880609344,290.625615585781,297.0404357910156,33748700
2023-09-08,297.5874089073119,303.5845070462215,295.16071951053584,296.2646789550781,17548000
2023-09-11,299.7654585074475,307.35383276285006,299.6361629537797,305.88189697265625,19489300
2023-09-12,304.65860186820225,306.97590601744315,298.59190871081046,300.01409912109375,13480400
2023-09-13,300.71028809631645,305.5039971230148,299.6759842619226,303.39556884765625,13210900
2023-09-14,305.06638652020683,311.1629454903038,303.3657249475748,310.01922607421875,19343100
2023-09-15,309.90981227971935,310.29769897194853,297.11999220471034,298.6714782714844,28131100
2023-09-18,296.56303432109945,301.9435202146152,296.17514764943604,300.89923095703125,14234200
2023-09-19,300.8296524961538,304.49952194815,298.1742069048691,303.405517578125,15924400
2023-09-20,303.3856247045826,306.37921175475094,297.79629247152644,298.0350036621094,19379500
2023-09-21,294.08661997754103,298.621737372713,291.6698554259666,294.116455078125,21319600
2023-09-22,297.66695148796055,303.71379487567356,296.6425725732454,297.4481506347656,25369600
2023-09-25,294.02694422286964,299.30796938396236,292.09752681870026,299.1885986328125,18987000
2023-09-26,296.0359320136058,298.66151204809125,294.3949406981687,297.3288269042969,19417200
2023-09-27,298.8107142230933,299.65605222138623,285.22524148311436,296.115478515625,36429800
2023-09-28,297.3089749356588,304.65863904482137,295.081206169321,302.30157470703125,22167100
2023-09-29,305.7028834930626,308.9451060506003,297.72662265167014,298.5719909667969,25373700
2023-10-02,301.08820948228043,305.50398681035995,299.98428032579614,305.1459655761719,16265600
2023-10-03,302.5999276006486,305.0962120756382,298.00513977738785,299.29803466796875,17362300
2023-10-04,297.100088276934,305.22549434448695,296.87133227040783,303.9126892089844,16880500
2023-10-05,302.9679140111342,304.53928002332026,297.865898932841,303.1270446777344,19130000
2023-10-06,299.79529535059623,314.58415728634975,299.2681883333196,313.7089538574219,21803900
2023-10-09,310.7949431174403,318.5822078577207,310.1186606054733,316.6229553222656,22503700
2023-10-10,317.37882392839884,322.8886052753649,316.4240703446188,320.083984375,19038000
2023-10-11,321.24764865147614,327.0458264830826,321.18797844299854,326.0314025878906,22036300
2023-10-12,326.2104023931294,328.7365524221567,320.9293766605215,322.391357421875,20530500
2023-10-13,321.7647868987937,323.2764827010933,310.66567332763464,312.9730224609375,21341000
2023-10-16,316.90145129411667,320.0640932967905,313.7984491403446,319.3977355957031,16536100
2023-10-17,316.4439257760015,322.6299891675374,315.5687224124041,322.232177734375,16387800
2023-10-18,319.63649824877876,324.16166113167077,313.83828995855976,315.2406005859375,16851000
2023-10-19,318.1346728564105,320.1337155895115,310.0490269759744,311.1032409667969,18709200
2023-10-20,312.4259775046575,313.5796215062499,304.7978138486663,306.9659118652344,22312300
2023-10-23,307.81135003906905,315.62845085442206,305.5835813214041,312.2967529296875,17796800
2023-10-24,315.0516278339668,316.61306910270986,308.9351886783297,310.8446960449219,19525500
2023-10-25,308.3085968730104,309.18380032675657,297.20948374345363,297.8957214355469,42192500
2023-10-26,293.3904128980078,293.3904128980078,277.8755239762387,286.7767028808594,66684100
2023-10-27,292.8733294560264,297.6769636446743,291.3715582964544,295.1110534667969,29596300
2023-10-30,297.4581379073629,307.7118833122882,297.4183476521937,301.0086669921875,28435100
2023-10-31,301.6550986956465,302.02307507127034,295.2402785955465,299.626220703125,19434200
2023-11-01,300.2030602646755,311.03362675867317,300.2030602646755,310.14849853515625,20434600
2023-11-02,315.56873751352947,317.0804635233818,306.6476783593796,309.173828125,21631800
2023-11-03,310.84465089691764,313.8282822810547,309.3230001050505,312.88348388671875,16764300
2023-11-06,314.2559757737672,316.5931295338994,312.73432490154977,314.0769348144531,12887700
2023-11-07,315.3300679800107,319.24857314388095,313.4006504992799,317.0804748535156,14055600
2023-11-08,316.4042115858308,319.5767787105766,313.161988752609,318.0352478027344,13609700
2023-11-09,317.677216312415,322.41122449492514,317.06057361811105,318.801025390625,16103100
2023-11-10,318.19435706116127,327.3043822336983,317.7169650938816,326.9761657714844,19096200
2023-11-13,324.42024424051925,330.51677307662266,323.9229722722481,327.3939208984375,16908900
2023-11-14,332.7147049495273,336.25527859415763,331.51128504957023,334.47503662109375,17179400
2023-11-15,336.08617307811147,336.55360986984874,328.21932811776264,330.8946533203125,14531200
2023-11-16,327.572899082358,332.75446398029914,324.59922271893066,332.3666076660156,18932600
2023-11-17,328.4580868608587,333.6694873231,327.5530482456629,333.2120056152344,14494400
2023-11-20,333.0628122657055,340.00470907598236,332.36661941403474,338.1150817871094,16960500
2023-11-21,336.4839978177994,338.04543890201586,334.0672636154936,335.1413879394531,12027900
2023-11-22,337.3592112529343,341.04899079349985,336.73264377053374,339.62677001953125,10702700
2023-11-24,338.27420979357106,339.9947512560226,334.9325266232815,336.38458251953125,5467500
2023-11-27,334.34577646492767,338.0454811579014,332.3765988766348,332.8738708496094,15684500
2023-11-28,331.5808848605228,337.5282674958625,331.5808848605228,337.140380859375,12637200
2023-11-29,337.8366054717592,338.04545118358993,328.97521605695823,330.3874816894531,16024500
2023-11-30,330.0791793308829,331.68038039184705,320.64093737305876,325.3650207519531,23146400
2023-12-01,323.70413205266203,325.0765770233975,319.00988402862777,323.0477294921875,15276400
2023-12-04,315.55887063469333,319.10936960710603,311.9486710999779,318.2739562988281,19037100
2023-12-05,317.23961293897867,320.1237840768546,313.6692041062647,316.5533752441406,16952100
2023-12-06,320.1735245035314,320.4917858497653,315.3102204015108,315.7179870605469,11294300
2023-12-07,316.03619083910985,326.44906624670375,316.03619083910985,324.8080749511719,15905100
2023-12-08,321.32718115875105,331.3522005472318,321.23767585095203,330.9344787597656,14087400
2023-12-11,327.60273426345486,328.09008138294547,318.25402825371583,323.5052185058594,25802500
2023-12-12,322.82894667233495,332.64508982523006,322.78915641918593,332.3964538574219,18485500
2023-12-13,332.1080570748861,336.5238346826641,330.8251172200454,332.91363525390625,16353300
2023-12-14,332.028455354676,332.873823659102,326.8468906291559,331.3521728515625,19607300
2023-12-15,330.1786147168993,336.81223578528665,329.4128268517232,333.0926513671875,31776900
2023-12-18,335.63868787928226,345.66367708402976,335.18117583035604,342.7397155761719,18993900
2023-12-19,343.69447603092266,351.6707377290934,343.2369943240104,348.4483947753906,17729400
2023-12-20,346.7477001093249,353.02326924582536,345.89240698440796,347.374267578125,16369900
2023-12-21,351.05412136211515,354.4653996996908,347.30467138515246,352.1580505371094,15289600
2023-12-22,353.63987605720274,355.25106253091496,349.30367959631326,351.46185302734375,11772800
2023-12-26,353.0531125921697,355.0322754979637,351.52153691163204,352.89398193359375,9898600
2023-12-27,354.12727828280066,357.0412848273569,353.3714151541096,355.8776550292969,13207900
2023-12-28,357.7374657214663,359.92544416881094,355.85776311495283,356.364990234375,11798800
2023-12-29,357.03130212194435,358.03580116533425,349.90043941200116,352.02874755859375,14987100
2024-01-02,349.40315868568683,351.23311575908457,338.15486997648975,344.4006042480469,19042200
2024-01-03,343.0977422035491,346.0515385996116,341.3075450947138,342.59051513671875,15451100
2024-01-04,342.6203437658579,346.2504226150793,341.526339500746,345.2260437011719,12099900
2024-01-05,345.0967647163299,351.57125496566374,344.3707671222737,350.02972412109375,13920700
2024-01-08,352.7647395860234,357.0213863377745,350.12917392447577,356.703125,13890200
2024-01-09,354.4554488520013,358.6723357333515,353.4211146715488,355.4798278808594,13463900
2024-01-10,358.204879693542,370.905194011208,357.1208001642387,368.44866943359375,22117200
2024-01-11,370.0996150753782,370.74606252044777,360.94979933401305,367.6530456542969,17205400
2024-01-12,368.1403849615142,375.0027320118524,367.52377258076655,372.4467468261719,19310000
2024-01-16,371.6113070435831,373.5606045099645,365.2263524619926,365.455078125,15306900
2024-01-17,364.3014247464983,366.52922375985634,356.6533795947967,366.3601379394531,12724800
2024-01-18,369.4630911982599,374.79386210445585,368.9260593632011,374.0777893066406,16354300
2024-01-19,376.9321168748791,382.26285731018993,375.90773792960493,381.35784912109375,21670800
2024-01-22,385.83327851888566,388.22017756352784,379.08031763314045,379.6969299316406,17680500
2024-01-23,382.52144469863833,386.2609392280105,379.99529486117507,383.0982971191406,15506100
2024-01-24,387.87207503434104,393.9885132242845,385.6940217233705,388.5682678222656,15698500
2024-01-25,388.04117276632337,393.3321227832211,383.5557704585808,391.03472900390625,15091100
2024-01-26,392.19837818349464,394.6250676356868,389.4534274110973,391.9895324707031,13163700
2024-01-29,392.83484185824216,400.731521978093,390.955169877896,398.8319396972656,18742400
2024-01-30,401.38796651478305,404.14284217462273,397.3899109875132,397.8772277832031,18614700
2024-01-31,386.87755798058026,395.82845263822867,384.98793073417954,388.0113525390625,20180800
2024-02-01,391.79065482074884,398.3148608500318,390.90549611701135,392.6260681152344,29727100
2024-02-02,457.09239183183865,483.3085550019587,450.5383510393086,472.3984069824219,84707600
2024-02-05,467.3162563880782,469.32522398407036,456.71441559320857,456.90338134765625,40832400
2024-02-06,461.46838005901236,464.5713522411687,450.52839691106163,452.239013671875,21655200
2024-02-07,455.5011024839927,468.94732497591195,453.69102531650236,467.0278625488281,23066000
2024-02-08,465.7647815320958,468.0223851375321,462.4927237784252,467.43560791015625,18815100
2024-02-09,470.3695579910523,471.0060503157884,464.91944639596704,465.5559387207031,18413100
2024-02-12,465.63549612134716,476.53568841947236,464.0342647108487,466.34161376953125,19382000
2024-02-13,454.37725996109066,465.3371530003408,452.60697305953227,457.6095275878906,20916600
2024-02-14,465.3769075935074,471.5231814494736,463.5469505078024,470.6977233886719,16858400
2024-02-15,472.6868097333968,485.95402132868384,469.643507916618,481.3890686035156,24212300
2024-02-16,475.50136166063226,476.3467300319795,466.64992716604036,470.7375183105469,23324600
2024-02-20,467.1571331296785,473.5818778294014,464.0143709572483,469.1760559082031,18015500
2024-02-21,464.4469799543009,466.93597770325215,459.7577167025933,465.9702453613281,12921800
2024-02-22,478.1264770916351,487.83356780969115,473.96488036295625,483.9905700683594,21625800
2024-02-23,485.90213883692127,492.1843668595907,480.22724207734706,481.89984130859375,18374300
2024-02-26,481.3423009556775,484.0005639371309,478.48493638300374,479.6199035644531,12101400
2024-02-27,477.8676621827985,485.12555767334624,477.807928668057,484.9065246582031,10809600
2024-02-28,482.8655601096747,488.8889224690737,480.62546215040294,481.8898620605469,12715500
2024-02-29,486.2904270330112,489.53608982298255,480.4860672630107,487.9729919433594,17732000
2024-03-01,489.944229331014,502.0308162689863,489.6853942410587,500.0893859863281,16273600
2024-03-04,500.7863266009952,502.2000906332003,494.23529816240915,495.99749755859375,12324100
2024-03-05,492.8215848460198,493.3990189909357,485.7428893931127,488.0626220703125,15325300
2024-03-06,495.43996935416516,500.75646473434006,492.1146721111317,493.90673828125,11757900
2024-03-07,501.0651213262788,517.5621755687105,499.17348908464345,509.9359130859375,18586400
2024-03-08,511.9271157266025,521.2658403660549,497.15242838033225,503.723388671875,18597100
2024-03-11,494.8226832995381,495.13131656797464,473.9051379702627,481.46173095703125,20428300
2024-03-12,491.08920050578274,500.0993598169904,482.59674176616056,497.5506286621094,15448200
2024-03-13,493.20983754544125,498.7752326970719,488.8690098038073,493.3890380859375,12090700
2024-03-14,498.0584204134488,499.1436197971865,486.01166510767587,489.6654968261719,12620000
2024-03-15,486.857907989487,489.66547425856595,479.1818173304032,481.9695129394531,29153600
2024-03-18,489.7451520014682,495.2309127099436,484.66759056588023,494.7928466796875,11755300
2024-03-19,486.0215695609816,494.4443284613053,479.16187797480956,494.0560302734375,10903100
2024-03-20,497.3017617876955,505.9634863084785,492.99083095505335,503.2952575683594,11711100
2024-03-21,512.4448472106674,512.7733511698142,503.78312267482784,505.5254211425781,9712500
2024-03-22,504.7687699010601,507.7257005968766,502.12047251160203,507.33740234375,8120600
2024-03-25,503.5640728242877,504.9877722326586,498.03847963839513,500.8062438964844,8380600
2024-03-26,502.9069984501034,507.755561400585,493.0306416126512,493.7076721191406,11205400
2024-03-27,497.1026154568379,497.69004565954987,485.9220570770537,491.6865539550781,9989700
2024-03-28,490.6710522862474,490.7208504707535,483.01489284698454,483.4429931640625,15212800
2024-04-01,485.0559221569205,495.24088210271003,479.6597613494051,489.1876525878906,9247000
2024-04-02,482.9651615146216,495.3404518563068,482.51712973660096,495.18115234375,11081000
2024-04-03,496.73423096157137,505.0076567069805,496.55503042302803,504.5098571777344,12099200
2024-04-04,514.1472734907579,527.6675263697325,508.33297835562007,508.6715087890625,26476300
2024-04-05,514.5853067823032,528.3644242747368,512.1460769736384,525.0192260742188,19263300
2024-04-08,526.9507321048712,529.1509672724173,516.6064426502932,516.96484375,13260600
2024-04-09,519.9316823916643,523.5556775870256,504.50986253452,514.6251831054688,10863800
2024-04-10,507.04861454038274,520.2602021063204,503.5739534292195,517.542236328125,11418500
2024-04-11,518.8165173610827,521.5544142789098,515.013322350517,520.8574829101562,10369500
2024-04-12,515.471385507602,517.9006495136157,507.08842850598563,509.6471252441406,11984500
2024-04-15,514.4459225008984,516.2480151542466,495.09150452449086,498.0285339355469,13512900
2024-04-16,495.91787553186504,502.54856948355643,494.92227638686524,497.5606384277344,9847900
2024-04-17,500.8859633347556,500.9456968560623,484.99620861838133,491.9952697753906,12193700
2024-04-18,497.6203774036847,509.95586552949965,496.84381127739846,499.5916442871094,14808700
2024-04-19,500.58723051341923,500.58723051341923,473.6363851500769,478.952880859375,25215400
